"X","Y","year","book_name","bu_acre","prev_crop","rm","stco","whc","sand","silt","clay","om","kwfactor","kffactor","spH","tfactor","gdd_0_500_dayl..s.","gdd_0_500_no_weeks_in_period","gdd_0_500_prcp..mm.day.","gdd_0_500_srad..W.m.2.","gdd_0_500_swe..kg.m.2.","gdd_0_500_tmax..deg.c.","gdd_0_500_tmean..deg.c.","gdd_0_500_tmin..deg.c.","gdd_0_500_vp..Pa.","gdd_1001_1500_dayl..s.","gdd_1001_1500_no_weeks_in_period","gdd_1001_1500_prcp..mm.day.","gdd_1001_1500_srad..W.m.2.","gdd_1001_1500_swe..kg.m.2.","gdd_1001_1500_tmax..deg.c.","gdd_1001_1500_tmean..deg.c.","gdd_1001_1500_tmin..deg.c.","gdd_1001_1500_vp..Pa.","gdd_1501_2000_dayl..s.","gdd_1501_2000_no_weeks_in_period","gdd_1501_2000_prcp..mm.day.","gdd_1501_2000_srad..W.m.2.","gdd_1501_2000_swe..kg.m.2.","gdd_1501_2000_tmax..deg.c.","gdd_1501_2000_tmean..deg.c.","gdd_1501_2000_tmin..deg.c.","gdd_1501_2000_vp..Pa.","gdd_501_1000_dayl..s.","gdd_501_1000_no_weeks_in_period","gdd_501_1000_prcp..mm.day.","gdd_501_1000_srad..W.m.2.","gdd_501_1000_swe..kg.m.2.","gdd_501_1000_tmax..deg.c.","gdd_501_1000_tmean..deg.c.","gdd_501_1000_tmin..deg.c.","gdd_501_1000_vp..Pa.","corn_yield_bu","pct_planted_10","pct_planted_25","pct_planted_50","pct_planted_75","pct_planted_90"
-91.831411,44.89613,2019,"Menomonie-WI",224.240062232057,"soybean",99,55033,21.7532255251169,60.8429975525166,28.2704931981679,10.8865092493155,250.920578477109,0.274302778238114,0.281598586242736,6.00292629868997,4.08085646300655,54822.034,5,125,400.18288,0,22.585716,16.328572,10.0714294,1258.2856,52666.97,4,99,382.2857,0,27.67857,21.57143,15.464285,1775.71425,47465.692,5,168,317.34858,0,22.871428,17.650002,12.428572,1458.2858,55065.6,3,73,356.1143,0,27.2380933333333,21.8452366666667,16.4523833333333,1883.80933333333,179.2,17,18,20,23,24
-91.657091,44.742888,2018,"EauClaire-WI",242.66,"soybean",99,55033,21.7532255251169,60.8429975525166,28.2704931981679,10.8865092493155,250.920578477109,0.274302778238114,0.281598586242736,6.00292629868997,4.08085646300655,54012.3425,4,122,377.94285,1.14285725,25.607145,18.8303575,12.053571,1348.5716,54259.2,4,51,400.8,0,27.8750025,21.723215,15.57143,1790,51148.8,3,42,379.8857,0,28.2380966666667,21.5833333333333,14.9285733333333,1712.381,55444.1133333333,3,81,338.895233333333,0,26.9047633333333,21.6666666666667,16.42857,1885.714,173.7,16,17,19,21,22
-92.7704,43.5759,2017,"RoseCreek-MN",248.8,"soybean",99,27099,28.4794977475117,41.0271349229893,36.3940702938103,22.5787947832004,291.844808539306,0.306616054169036,0.311969488427428,6.67217504796701,4.69130023046412,53518.63,4,97,408.8,0,22.339285,16.0803575,9.82142925,1239.99975,52712.23,3,160,362.666666666667,0,26.7380933333333,21.16667,15.5952366666667,1786.66666666667,48453.12,5,70,370.74284,0,22.914284,17.385714,11.8571434,1406.8572,54683.796,5,155,372.84574,0,26.271428,20.421428,14.57143,1688.0002,214.2,16,17,19,20,21
-83.561672,40.680502,2017,"Kenton-OH",70.984651815,"corn",99,39065,22.6763473306534,20.9996728276484,43.2962142918227,35.704112880529,278.690724857868,0.329186196713855,0.329776285139443,7.24022643147078,3.75814873241325,52432.4575,4,126,403.77145,0,24.7678575,18.5089275,12.2500025,1454.2855,52942.63,3,173,355.047633333333,0,28.2380966666667,23.1666666666667,18.0952366666667,2095.238,50432.915,4,84,402.857125,0,27.25,21.482145,15.714285,1804.2855,53568,3,112,376.380966666667,0,27.9285733333333,22.1547633333333,16.3809533333333,1893.33333333333,150.6,16,17,19,21,22
-83.561672,40.680502,2017,"Kenton-OH",177.782899719857,"soybean",99,39065,22.6763473306534,20.9996728276484,43.2962142918227,35.704112880529,278.690724857868,0.329186196713855,0.329776285139443,7.24022643147078,3.75814873241325,52432.4575,4,126,403.77145,0,24.7678575,18.5089275,12.2500025,1454.2855,52942.63,3,173,355.047633333333,0,28.2380966666667,23.1666666666667,18.0952366666667,2095.238,50432.915,4,84,402.857125,0,27.25,21.482145,15.714285,1804.2855,53568,3,112,376.380966666667,0,27.9285733333333,22.1547633333333,16.3809533333333,1893.33333333333,150.6,16,17,19,21,22
-91.815913,42.687169,2017,"StrawberryPoint-IA",232.597473383315,"corn",99,19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,4.58457024313927,52817.554,5,92,421.94284,0,22.814284,16.185712,9.5571414,1219.42848,53156.5733333333,3,213,373.6381,0,27.8095233333333,22.1428566666667,16.4761866666667,1893.33333333333,50013.255,4,34,396.8,0,25.5714275,19.3928575,13.214285,1535.71425,54481.3725,4,180,372.1143,0,27.3035725,21.2142875,15.125,1757.143,207.6,16,17,18,20,21
-91.815913,42.687169,2017,"StrawberryPoint-IA",228.933386148342,"soybean",99,19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,4.58457024313927,52817.554,5,92,421.94284,0,22.814284,16.185712,9.5571414,1219.42848,53156.5733333333,3,213,373.6381,0,27.8095233333333,22.1428566666667,16.4761866666667,1893.33333333333,50013.255,4,34,396.8,0,25.5714275,19.3928575,13.214285,1535.71425,54481.3725,4,180,372.1143,0,27.3035725,21.2142875,15.125,1757.143,207.6,16,17,18,20,21
-91.815913,42.687169,2018,"Oelwein-IA",228.279284515543,"corn",99,19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,4.58457024313927,52494.17,4,125,364.342875,0,25.357145,18.9375,12.51785725,1487.143,54226.2866666667,3,93,412.495233333333,0,29.2142866666667,23.20238,17.1904766666667,1973.33333333333,51951.085,4,146,377.142825,0,26.9107125,21.1428575,15.375,1764.2855,54390.86,3,166,323.9619,0,26.3571433333333,21.22619,16.09524,1860.95233333333,200.1,15,16,18,19,20
-91.815913,42.687169,2018,"Oelwein-IA",221.396060165657,"soybean",99,19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,4.58457024313927,52494.17,4,125,364.342875,0,25.357145,18.9375,12.51785725,1487.143,54226.2866666667,3,93,412.495233333333,0,29.2142866666667,23.20238,17.1904766666667,1973.33333333333,51951.085,4,146,377.142825,0,26.9107125,21.1428575,15.375,1764.2855,54390.86,3,166,323.9619,0,26.3571433333333,21.22619,16.09524,1860.95233333333,200.1,15,16,18,19,20
-91.815913,42.687169,2019,"Oelwein-IA",204.781569350914,"corn",99,19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,4.58457024313927,53469.258,5,157,398.90284,0,23.114286,16.892858,10.6714288,1303.9998,53156.5733333333,3,59,386.4381,0,29.07143,23.4047633333333,17.7380933333333,2059.04766666667,50013.255,4,100,384.6857,0,26.44643,20.375,14.3035725,1645.71425,54489.6,3,100,351.2381,0,26.9285733333333,21.7380966666667,16.54762,1902.85733333333,200.5,15,17,19,21,22
-91.815913,42.687169,2019,"Oelwein-IA",218.972154993428,"soybean",99,19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,4.58457024313927,53469.258,5,157,398.90284,0,23.114286,16.892858,10.6714288,1303.9998,53156.5733333333,3,59,386.4381,0,29.07143,23.4047633333333,17.7380933333333,2059.04766666667,50013.255,4,100,384.6857,0,26.44643,20.375,14.3035725,1645.71425,54489.6,3,100,351.2381,0,26.9285733333333,21.7380966666667,16.54762,1902.85733333333,200.5,15,17,19,21,22
-92.03903,42.84927,2016,"Sumner-IA",221.66,"soybean",99,19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,4.58457024313927,52817.554,5,133,416.0914,0,22.985716,16.199998,9.4142846,1178.28572,53765.4866666667,3,117,353.676233333333,0,26.5476166666667,21.0119033333333,15.47619,1779.04766666667,51025.37,4,152,361.942875,0,28.0892875,22.8392875,17.5892875,2021.4285,54555.43,3,109,379.885733333333,0,28.40476,22.11905,15.8333333333333,1813.33333333333,202.5,15,16,18,19,20
-82.80467,41.01349,2016,"Attica-OH",217.224397283143,"corn",99,39077,21.337366284433,27.2487658601827,42.6112181344663,30.140016005351,200.830044097305,0.342241144343946,0.347097281104596,6.7205812491165,4.85814172216582,52959.0866666667,3,16,432.304766666667,0,25.7142866666667,19.6547633333333,13.5952376666667,1607.61933333333,52564.1133333333,3,33,386.4381,0,30.5476166666667,24.8095233333333,19.07143,2156.19033333333,50630.4,2,22,391.7714,0,30.285715,24.51786,18.75,2065.7145,53790.1725,4,59,407.657125,0,27.625,21.651785,15.6785725,1807.143,158.4,16,18,20,22,23
-82.80467,41.01349,2016,"Attica-OH",212.188110122057,"soybean",99,39077,21.337366284433,27.2487658601827,42.6112181344663,30.140016005351,200.830044097305,0.342241144343946,0.347097281104596,6.7205812491165,4.85814172216582,52959.0866666667,3,16,432.304766666667,0,25.7142866666667,19.6547633333333,13.5952376666667,1607.61933333333,52564.1133333333,3,33,386.4381,0,30.5476166666667,24.8095233333333,19.07143,2156.19033333333,50630.4,2,22,391.7714,0,30.285715,24.51786,18.75,2065.7145,53790.1725,4,59,407.657125,0,27.625,21.651785,15.6785725,1807.143,158.4,16,18,20,22,23
-82.803933,41.011387,2017,"Attica-OH",212.544000300343,"corn",99,39077,21.337366284433,27.2487658601827,42.6112181344663,30.140016005351,200.830044097305,0.342241144343946,0.347097281104596,6.7205812491165,4.85814172216582,52617.6,4,73,404.11425,0,23.3928575,17.7678575,12.1428575,1451.4285,53107.2,3,144,352,0,27.9047633333333,23.0952366666667,18.2857133333333,2116.19066666667,50581.0275,4,64,394.85715,0,27.214285,21.7767875,16.339285,1872.857,53864.23,3,42,402.742866666667,0,28.0952366666667,22.5119033333333,16.92857,1965.71433333333,176.6,16,17,19,21,22
-82.803933,41.011387,2017,"Attica-OH",98.5318563098571,"soybean",99,39077,21.337366284433,27.2487658601827,42.6112181344663,30.140016005351,200.830044097305,0.342241144343946,0.347097281104596,6.7205812491165,4.85814172216582,52617.6,4,73,404.11425,0,23.3928575,17.7678575,12.1428575,1451.4285,53107.2,3,144,352,0,27.9047633333333,23.0952366666667,18.2857133333333,2116.19066666667,50581.0275,4,64,394.85715,0,27.214285,21.7767875,16.339285,1872.857,53864.23,3,42,402.742866666667,0,28.0952366666667,22.5119033333333,16.92857,1965.71433333333,176.6,16,17,19,21,22
-82.803933,41.011387,2018,"Attica-OH",187.560217316058,"corn",99,39077,21.337366284433,27.2487658601827,42.6112181344663,30.140016005351,200.830044097305,0.342241144343946,0.347097281104596,6.7205812491165,4.85814172216582,52617.6,4,96,378.628575,0,25.5535725,19.964285,14.375,1674.286,53107.2,3,22,411.885733333333,0,29.7857133333333,24.0119033333333,18.2380933333333,2129.52366666667,51066.5133333333,3,61,340.7238,0,27.9047633333333,22.97619,18.0476166666667,2078.09533333333,53864.23,3,74,357.790466666667,0,27.2857133333333,22.44048,17.59524,2030.476,163.3,16,17,19,21,22
-82.803933,41.011387,2018,"Attica-OH",203.085924522172,"soybean",99,39077,21.337366284433,27.2487658601827,42.6112181344663,30.140016005351,200.830044097305,0.342241144343946,0.347097281104596,6.7205812491165,4.85814172216582,52617.6,4,96,378.628575,0,25.5535725,19.964285,14.375,1674.286,53107.2,3,22,411.885733333333,0,29.7857133333333,24.0119033333333,18.2380933333333,2129.52366666667,51066.5133333333,3,61,340.7238,0,27.9047633333333,22.97619,18.0476166666667,2078.09533333333,53864.23,3,74,357.790466666667,0,27.2857133333333,22.44048,17.59524,2030.476,163.3,16,17,19,21,22
-94.38331,45.06866,2016,"Darwin-MN",225.84,"soybean",99,27093,28.553038876357,45.2210839628627,32.7090565199582,22.0698595171791,695.261693084782,0.270610709351461,0.27346932145653,7.37917304576737,4.50935538928903,53189.485,6,157,383.00955,0,20.1666683333333,14.0535705,7.9404765,1031.42858333333,54012.34,3,104,347.123833333333,0,27.4047633333333,22.21429,17.02381,1948.57133333333,51181.7133333333,3,112,368.7619,0,27.1666633333333,21.6428566666667,16.1190466666667,1847.619,55456.4575,4,148,389.142825,0,27.0714275,21.026785,14.982145,1717.14275,183.3,15,16,17,19,20
-94.469805,45.114456,2017,"Litchfield-MN",210,"corn",99,27093,28.553038876357,45.2210839628627,32.7090565199582,22.0698595171791,695.261693084782,0.270610709351461,0.27346932145653,7.37917304576737,4.50935538928903,54367.816,5,116,388.47998,0,23.200002,17.114288,11.0285726,1334.85714,52703.9975,4,85,381.25715,0,26.8035725,20.723215,14.6428575,1684.28575,48149.4875,4,141,343.65715,0,23.303575,17.86607,12.42857025,1457.143,55283.6575,4,61,370.285725,0,25.0535725,19.42857,13.80357,1598.5715,186.7,16,17,19,20,21
-94.079729,44.467484,2016,"LeSueur-MN",253.473889518771,"corn",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,52967.3166666667,6,149,381.333333333333,0,20.4642866666667,14.4821426666667,8.49999983333333,1105.71426666667,54440.23,3,125,361.2952,0,26.9047633333333,21.3095266666667,15.7142833333333,1796.19033333333,51506.7425,4,147,365.371425,0,28.1607125,22.75,17.3392875,2001.4285,55263.0866666667,3,138,384.304733333333,0,28.1904766666667,22.1785733333333,16.1666666666667,1847.619,201.4,15,16,17,19,20
-94.079729,44.467484,2017,"LeSueurW-MN",267.8813068932,"corn",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,53851.8875,4,112,396.914275,0,22.5714275,16.473215,10.374999,1264.285525,53358.1725,4,99,372.57145,0,27.69643,21.848215,16,1828.5715,48630.858,5,175,353.92,0,23.742856,18.135714,12.5285712,1461.7144,55197.2575,4,84,381.94285,0,26.482145,20.526785,14.5714275,1681.4285,206.2,16,17,19,20,21
-94.079729,44.467484,2017,"LeSueurW-MN",257.524152364286,"soybean",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,53851.8875,4,112,396.914275,0,22.5714275,16.473215,10.374999,1264.285525,53358.1725,4,99,372.57145,0,27.69643,21.848215,16,1828.5715,48630.858,5,175,353.92,0,23.742856,18.135714,12.5285712,1461.7144,55197.2575,4,84,381.94285,0,26.482145,20.526785,14.5714275,1681.4285,206.2,16,17,19,20,21
-94.079729,44.467484,2018,"LeSueur-MN",229.832292576857,"corn",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,53086.63,4,76,395.54285,0,25.69643,19.125,12.553571,1304.286,54654.1725,4,160,367.65715,0,27.94643,22.9285725,17.910715,2058.57125,52053.9433333333,3,43,383.6952,0,26.52381,20.9642866666667,15.4047633333333,1756.19066666667,55098.5166666667,3,145,296.228566666667,0,25.09524,20.4404766666667,15.7857133333333,1782.857,178.2,16,17,18,20,21
-94.079729,44.467484,2018,"LeSueur-MN",241.559644680515,"soybean",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,53086.63,4,76,395.54285,0,25.69643,19.125,12.553571,1304.286,54654.1725,4,160,367.65715,0,27.94643,22.9285725,17.910715,2058.57125,52053.9433333333,3,43,383.6952,0,26.52381,20.9642866666667,15.4047633333333,1756.19066666667,55098.5166666667,3,145,296.228566666667,0,25.09524,20.4404766666667,15.7857133333333,1782.857,178.2,16,17,18,20,21
-94.079729,44.467484,2019,"LeSueur-MN",245.271179730343,"corn",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,54634.424,5,138,380.06856,0,22.642858,17.178568,11.7142842,1412.5714,52992,3,37,392.9905,0,27.42857,22.0476166666667,16.6666666666667,1918.095,48630.858,5,155,347.61142,0,24.242856,19.014284,13.785714,1589.7142,54917.4866666667,3,141,349.5619,0,27.09524,22.3452366666667,17.5952366666667,2022.857,188.3,16,18,20,22,23
-94.079729,44.467484,2019,"LeSueur-MN",245.874840028715,"soybean",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,54634.424,5,138,380.06856,0,22.642858,17.178568,11.7142842,1412.5714,52992,3,37,392.9905,0,27.42857,22.0476166666667,16.6666666666667,1918.095,48630.858,5,155,347.61142,0,24.242856,19.014284,13.785714,1589.7142,54917.4866666667,3,141,349.5619,0,27.09524,22.3452366666667,17.5952366666667,2022.857,188.3,16,18,20,22,23
-94.234856,44.547375,2016,"Gaylord-MN",223.4,"soybean",99,27143,30.9875968664759,35.1053701308269,37.9368663320991,26.957763537074,528.364595357564,0.299333739358457,0.299633623251009,7.43709953729054,4.86439588694115,52967.3166666667,6,149,381.333333333333,0,20.4642866666667,14.4821426666667,8.49999983333333,1105.71426666667,54440.23,3,125,361.2952,0,26.9047633333333,21.3095266666667,15.7142833333333,1796.19033333333,51506.7425,4,147,365.371425,0,28.1607125,22.75,17.3392875,2001.4285,55263.0866666667,3,138,384.304733333333,0,28.1904766666667,22.1785733333333,16.1666666666667,1847.619,201.4,15,16,17,19,20
-92.782996,43.285031,2016,"Osage-IA",250.53,"soybean",99,19131,30.0305451120172,34.6664769265439,40.9527489411782,24.3807741322779,280.516798936097,0.348473475760595,0.349460659730326,6.5083520514559,4.60054661690363,52975.544,5,136,407.77144,0,22.071428,15.7214306,9.371427,1193.14274,53370.5133333333,3,153,354.2857,0,27.7142866666667,22.52381,17.3333333333333,2000,50688.0033333333,3,101,355.3524,0,26.8333366666667,21.7380933333333,16.64286,1910.47633333333,54641.83,4,152,379.54285,0,27.17857,21.3125,15.44643,1772.85725,199.1,15,16,18,19,20
-93.010756,43.416343,2016,"Carpenter-IA",212.97,"corn",99,19131,30.0305451120172,34.6664769265439,40.9527489411782,24.3807741322779,280.516798936097,0.348473475760595,0.349460659730326,6.5083520514559,4.60054661690363,52975.544,5,136,407.77144,0,22.071428,15.7214306,9.371427,1193.14274,53370.5133333333,3,153,354.2857,0,27.7142866666667,22.52381,17.3333333333333,2000,50688.0033333333,3,101,355.3524,0,26.8333366666667,21.7380933333333,16.64286,1910.47633333333,54641.83,4,152,379.54285,0,27.17857,21.3125,15.44643,1772.85725,199.1,15,16,18,19,20
-92.79233,43.275831,2017,"Osage-IA",250.4,"soybean",99,19131,30.0305451120172,34.6664769265439,40.9527489411782,24.3807741322779,280.516798936097,0.348473475760595,0.349460659730326,6.5083520514559,4.60054661690363,52975.544,5,105,414.81144,0,22.442858,16.064286,9.685714,1234.28566,53370.5133333333,3,139,367.8476,0,27.6904766666667,22.1666666666667,16.64286,1912.381,49559.042,5,77,371.2,0,24.342858,18.85,13.357144,1544,54641.83,4,103,371.542875,0,26.767855,20.8392875,14.910715,1732.85725,213.4,16,17,18,20,21
-90.819712,44.157126,2016,"cataract-WI",192.93,"soybean",99,55081,23.1167371468659,39.1767005560674,39.4454960640334,21.3778033798993,299.866566954148,0.315542654386326,0.326431378126086,5.94181517355841,4.12906221235294,53883.976,5,201,380.70856,0,22.957144,16.5214294,10.0857146,1269.71434,52778.0566666667,3,74,368.6095,0,27.4047633333333,21.8928566666667,16.3809533333333,1878.09533333333,49149.2575,4,190,344.45715,0,26.1785725,20.82143,15.4642875,1777.143,54703.5425,4,63,388.571425,0,26.2321425,20.32143,14.410715,1667.14275,162.4,16,17,19,20,21
-89.511087,41.36192,2017,"Princeton-IL",291.942094279628,"corn",99,17011,28.0759025237514,18.219916498516,56.5826632252837,25.1974202762003,305.030311465942,0.366818379469853,0.367429338114213,6.57462235142374,4.73343318938227,52313.968,5,98,416.9143,0,23.600002,17.214286,10.8285716,1332.57148,53205.94,3,88,376.838133333333,0,29.1666666666667,23.2976166666667,17.42857,2005.71433333333,50605.7125,4,99,393.6,0,27.0892875,21.214285,15.339285,1761.42825,53913.6,3,117,352.457166666667,0,28.2619033333333,22.38095,16.5,1916.19033333333,215.4,15,16,18,20,21
-89.511087,41.36192,2017,"Princeton-IL",274.966858018286,"soybean",99,17011,28.0759025237514,18.219916498516,56.5826632252837,25.1974202762003,305.030311465942,0.366818379469853,0.367429338114213,6.57462235142374,4.73343318938227,52313.968,5,98,416.9143,0,23.600002,17.214286,10.8285716,1332.57148,53205.94,3,88,376.838133333333,0,29.1666666666667,23.2976166666667,17.42857,2005.71433333333,50605.7125,4,99,393.6,0,27.0892875,21.214285,15.339285,1761.42825,53913.6,3,117,352.457166666667,0,28.2619033333333,22.38095,16.5,1916.19033333333,215.4,15,16,18,20,21
-89.511087,41.36192,2018,"Princeton-IL",254.0529959616,"corn",99,17011,28.0759025237514,18.219916498516,56.5826632252837,25.1974202762003,305.030311465942,0.366818379469853,0.367429338114213,6.57462235142374,4.73343318938227,51198.1725,4,84,393.6,0,25.0357175,18.2678575,11.50000025,1378.5715,53831.3133333333,3,132,338.133333333333,0,28.9761933333333,23.9880966666667,18.9999966666667,2220.95266666667,52629.94,3,60,391.3143,0,28.1666666666667,22.6428566666667,17.1190466666667,1965.71433333333,53502.1733333333,3,150,368.9143,0,28.8333366666667,22.7619066666667,16.6904766666667,1889.524,214.1,15,16,17,19,20
-89.511087,41.36192,2018,"Princeton-IL",260.335546407515,"soybean",99,17011,28.0759025237514,18.219916498516,56.5826632252837,25.1974202762003,305.030311465942,0.366818379469853,0.367429338114213,6.57462235142374,4.73343318938227,51198.1725,4,84,393.6,0,25.0357175,18.2678575,11.50000025,1378.5715,53831.3133333333,3,132,338.133333333333,0,28.9761933333333,23.9880966666667,18.9999966666667,2220.95266666667,52629.94,3,60,391.3143,0,28.1666666666667,22.6428566666667,17.1190466666667,1965.71433333333,53502.1733333333,3,150,368.9143,0,28.8333366666667,22.7619066666667,16.6904766666667,1889.524,214.1,15,16,17,19,20
-89.511087,41.36192,2019,"Princeton-IL",242.215751425371,"corn",99,17011,28.0759025237514,18.219916498516,56.5826632252837,25.1974202762003,305.030311465942,0.366818379469853,0.367429338114213,6.57462235142374,4.73343318938227,53605.03,4,188,374.857125,0,24.8928575,19.7142825,14.5357125,1665.71425,52629.94,3,8,405.0286,0,30.3095233333333,24.7499966666667,19.1904766666667,2255.238,50161.37,3,66,386.4381,0,28.4285733333333,22.4999966666667,16.57143,1899.04766666667,53790.17,2,21,382.85715,0,30.821425,25.339285,19.857145,2322.857,179.9,16,18,21,23,25
-89.511087,41.36192,2019,"Princeton-IL",246.525688117028,"soybean",99,17011,28.0759025237514,18.219916498516,56.5826632252837,25.1974202762003,305.030311465942,0.366818379469853,0.367429338114213,6.57462235142374,4.73343318938227,53605.03,4,188,374.857125,0,24.8928575,19.7142825,14.5357125,1665.71425,52629.94,3,8,405.0286,0,30.3095233333333,24.7499966666667,19.1904766666667,2255.238,50161.37,3,66,386.4381,0,28.4285733333333,22.4999966666667,16.57143,1899.04766666667,53790.17,2,21,382.85715,0,30.821425,25.339285,19.857145,2322.857,179.9,16,18,21,23,25
-97.391842,38.124411,2018,"Hesston-KS",43.1512125490286,"corn",99,20079,29.6347132737581,16.3940412358973,47.9469564393197,35.659002324783,195.082637149469,0.34968675883906,0.34968675883906,7.25844963601028,4.5141760940918,49930.9733333333,3,44,422.704766666667,0,29.45238,22.2023833333333,14.9523833333333,1211.42833333333,52679.315,2,23,387.2,0,34.035715,27.64286,21.25,2445.714,52399.5433333333,3,90,396.6476,0,34.04762,27.4880966666667,20.92857,2480,51872.9133333333,3,81,397.104766666667,0,30.9523766666667,24.0357133333333,17.1190466666667,1767.619,124.1,14,16,17,19,21
-97.391842,38.124411,2018,"Hesston-KS",27.6172664299714,"soybean",99,20079,29.6347132737581,16.3940412358973,47.9469564393197,35.659002324783,195.082637149469,0.34968675883906,0.34968675883906,7.25844963601028,4.5141760940918,49930.9733333333,3,44,422.704766666667,0,29.45238,22.2023833333333,14.9523833333333,1211.42833333333,52679.315,2,23,387.2,0,34.035715,27.64286,21.25,2445.714,52399.5433333333,3,90,396.6476,0,34.04762,27.4880966666667,20.92857,2480,51872.9133333333,3,81,397.104766666667,0,30.9523766666667,24.0357133333333,17.1190466666667,1767.619,124.1,14,16,17,19,21
-84.852054,42.885211,2016,"Portland-MI",206.734319547172,"corn",99,26067,23.6856304042811,49.722936223982,29.5020350809887,20.7750286950293,378.186062562436,0.285143685568604,0.286721107603772,6.94093257375699,4.66541174344357,53247.085,4,57,418.28575,0,23.6071425,16.7053575,9.80357075,1272.857225,53189.4866666667,3,62,364.3429,0,30.14286,23.4880966666667,16.8333333333333,1899.04766666667,50572.7966666667,3,134,367.695233333333,0,29.4523833333333,23.1071433333333,16.7619033333333,1866.66666666667,54506.0575,4,25,432.800025,0,27.80357,20.2678575,12.732145,1485.71425,169.6,16,18,19,21,22
-84.852054,42.885211,2016,"Portland-MI",225.093456389057,"soybean",99,26067,23.6856304042811,49.722936223982,29.5020350809887,20.7750286950293,378.186062562436,0.285143685568604,0.286721107603772,6.94093257375699,4.66541174344357,53247.085,4,57,418.28575,0,23.6071425,16.7053575,9.80357075,1272.857225,53189.4866666667,3,62,364.3429,0,30.14286,23.4880966666667,16.8333333333333,1899.04766666667,50572.7966666667,3,134,367.695233333333,0,29.4523833333333,23.1071433333333,16.7619033333333,1866.66666666667,54506.0575,4,25,432.800025,0,27.80357,20.2678575,12.732145,1485.71425,169.6,16,18,19,21,22
-84.852054,42.885211,2017,"Portland-MI",195.190899902743,"corn",99,26067,23.6856304042811,49.722936223982,29.5020350809887,20.7750286950293,378.186062562436,0.285143685568604,0.286721107603772,6.94093257375699,4.66541174344357,53827.2,4,51,406.171425,0,25.3214275,18.642855,11.96428425,1447.1425,52448.9133333333,3,17,425.6,0,28.4285733333333,21.7142866666667,15,1720,48364.25,5,56,376.32,0,24.971428,18.307142,11.6428566,1404.5716,54333.2575,4,163,366.5143,0,26.69643,20.714285,14.7321425,1704.286,170.3,17,18,20,22,23
-84.852054,42.885211,2017,"Portland-MI",213.8970282768,"soybean",99,26067,23.6856304042811,49.722936223982,29.5020350809887,20.7750286950293,378.186062562436,0.285143685568604,0.286721107603772,6.94093257375699,4.66541174344357,53827.2,4,51,406.171425,0,25.3214275,18.642855,11.96428425,1447.1425,52448.9133333333,3,17,425.6,0,28.4285733333333,21.7142866666667,15,1720,48364.25,5,56,376.32,0,24.971428,18.307142,11.6428566,1404.5716,54333.2575,4,163,366.5143,0,26.69643,20.714285,14.7321425,1704.286,170.3,17,18,20,22,23
-84.852054,42.885211,2018,"Portland-MI",214.786909627715,"corn",99,26067,23.6856304042811,49.722936223982,29.5020350809887,20.7750286950293,378.186062562436,0.285143685568604,0.286721107603772,6.94093257375699,4.66541174344357,53827.2,4,93,383.885725,0,25.7142875,19.4017875,13.089285,1515.7145,53189.4866666667,3,36,391.314266666667,0,28.59524,22.02381,15.4523833333333,1771.42833333333,50037.94,4,50,367.3143,0,28.4107125,22.19643,15.98214,1824.28575,54506.0566666667,3,41,387.047633333333,0,28.6904766666667,22.57143,16.4523833333333,1918.09533333333,158.2,16,17,20,22,23
